time,v(a),v(y),v(out),vdd#branch,va#branch
1.852799999999998e-08,0.0,8.78469911873425e-122,-1.4249724125228058e-118,-2.0881933835426025e-06,0.0
1.862799999999998e-08,0.0,8.52230990174153e-122,-1.3824100912400054e-118,-2.0881933835426025e-06,0.0
1.872799999999998e-08,0.0,8.267758226751471e-122,-1.3411190585639927e-118,-2.0881933835426025e-06,0.0
1.8827999999999982e-08,0.0,8.020809493080563e-122,-1.301061342535635e-118,-2.0881933835426025e-06,0.0
1.8927999999999983e-08,0.0,7.781237035732757e-122,-1.2622001053755735e-118,-2.0881933835426025e-06,0.0
1.9027999999999984e-08,0.0,7.54882017172037e-122,-1.224499609607337e-118,-2.0881933835426025e-06,0.0
1.9127999999999984e-08,0.0,7.323345478792103e-122,-1.1879251851927145e-118,-2.0881933835426025e-06,0.0
1.9227999999999985e-08,0.0,7.10460534125457e-122,-1.152443197648425e-118,-2.0881933835426025e-06,0.0
1.9327999999999986e-08,0.0,6.89239882698768e-122,-1.1180210171153855e-118,-2.0881933835426025e-06,0.0
1.9427999999999987e-08,0.0,6.68653059600195e-122,-1.0846269883516086e-118,-2.0881933835426025e-06,0.0
1.9527999999999988e-08,0.0,6.486811490539277e-122,-1.0522304016215807e-118,-2.0881933835426025e-06,0.0
1.962799999999999e-08,0.0,6.293057707624754e-122,-1.0208014644549692e-118,-2.0881933835426025e-06,0.0
1.972799999999999e-08,0.0,6.105091184846062e-122,-9.903112742490115e-119,-2.0881933835426025e-06,0.0
1.982799999999999e-08,0.0,5.92273896558021e-122,-9.607317916891154e-119,-2.0881933835426025e-06,0.0
1.992799999999999e-08,0.0,5.745833439833064e-122,-9.320358149634623e-119,-2.0881933835426025e-06,0.0
2.0027999999999992e-08,0.0,5.574211850596402e-122,-9.041969547477019e-119,-2.0881933835426025e-06,0.0
2.0127999999999993e-08,0.0,5.407716432411e-122,-8.771896099369005e-119,-2.0881933835426025e-06,0.0
2.0227999999999994e-08,0.0,5.246194021572813e-122,-8.50988944102286e-119,-2.0881933835426025e-06,0.0
2.0327999999999995e-08,0.0,5.089496123036873e-122,-8.255708626512559e-119,-2.0881933835426025e-06,0.0
2.0427999999999996e-08,0.0,4.937478597475345e-122,-8.009119906695464e-119,-2.0881933835426025e-06,0.0
2.0527999999999997e-08,0.0,4.790001678472144e-122,-7.769896514252677e-119,-2.0881933835426025e-06,0.0
2.0627999999999998e-08,0.0,4.646929716859107e-122,-7.537818455149683e-119,-2.0881933835426025e-06,0.0
